"MURDER","ATTEMPT_TO_MURDER","CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER","RAPE","CUSTODIAL_RAPE","OTHER_RAPE","KIDNAPPING___ABDUCTION","KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS","KIDNAPPING_AND_ABDUCTION_OF_OTHERS","DACOITY","PREPARATION_AND_ASSEMBLY_FOR_DACOITY","ROBBERY","BURGLARY","THEFT","AUTO_THEFT","OTHER_THEFT","RIOTS","CRIMINAL_BREACH_OF_TRUST","CHEATING","COUNTERFIETING","ARSON","HURT_GREVIOUS_HURT","DOWRY_DEATHS","ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY","INSULT_TO_MODESTY_OF_WOMEN","CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES","IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES","CAUSING_DEATH_BY_NEGLIGENCE"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1"
"0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1"
"1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1"
"0","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1"
"1","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","0","1"
"0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1"
"0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1"
"0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1"
"0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","0","1"
"0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","1","0","1","0","1","0","1"
"0","0","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","0","1","0","1"
"0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1"
"0","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1"
"0","1","0","1","0","1","0","0","1","1","1","0","0","1","1","0","1","0","0","0","1","0","1","1","1","1","0","0"
"0","0","1","1","0","1","0","0","1","1","1","0","0","0","1","0","1","0","1","1","0","0","1","1","1","1","0","0"
"0","1","1","1","0","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","1","1","1","1","0","0"
"0","0","0","1","0","1","0","0","1","1","1","0","0","0","1","0","1","1","1","0","0","0","1","1","1","1","0","0"
"0","0","1","0","0","0","0","0","1","1","1","0","0","1","1","0","1","1","1","0","0","0","1","1","1","1","0","0"
"0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","0","0","0","1","1","1","1","0","0"
"0","1","1","1","0","1","1","1","1","1","1","0","0","1","1","0","1","1","1","0","0","0","1","1","1","1","0","0"
"0","1","0","1","0","1","1","0","1","1","1","1","0","1","1","0","1","1","1","0","0","0","1","1","1","1","0","0"
"1","0","1","1","0","1","1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","0"
"1","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1"
"1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","0","0","1"
"0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"0","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1"
"1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1"
"1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","0","1"
"1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0"
"1","0","1","0","0","0","0","1","0","1","1","1","0","0","1","0","0","1","1","0","0","0","1","1","1","1","0","1"
"0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","0","1"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1"
"0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","1","1","1","0","0","1"
"0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","0","0"
"0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0"
"0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0"
"0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","0"
"0","1","1","0","0","0","1","1","1","0","1","0","1","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1"
"0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1"
"0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1"
"0","1","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","0","0","1","0","1","0","0","0","1"
"0","1","1","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","1","1","0","1","0","1","0","0","0","1"
"0","1","1","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","1","1","0","1","1","1","0","0","0","1"
"0","1","1","1","0","1","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","0","0"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","0","0","1"
"1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","0","0","1"
"1","1","1","1","0","1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","0","1","0","1"
"1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","1"
"1","1","1","1","0","1","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1","0","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","0","1","1","1","1","1","0","1"
"0","0","0","1","0","1","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"0","0","0","1","0","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0"
"0","0","1","1","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"0","0","0","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","0","0"
"0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1","0","0"
"0","0","1","1","0","1","1","1","0","1","0","0","0","0","0","0","1","1","1","1","0","1","0","1","0","1","0","0"
"0","0","1","1","0","1","1","1","0","1","0","0","0","0","0","1","1","0","1","0","0","1","0","1","0","1","0","0"
"0","0","1","1","0","1","1","1","1","1","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","1","0","1"
"0","0","1","1","0","1","1","1","1","1","0","0","0","0","0","0","1","0","1","1","0","1","0","1","0","1","0","0"
"0","0","1","1","0","1","1","1","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","1","0","0"
"0","1","0","1","0","1","1","1","0","1","1","0","0","0","0","0","1","1","1","1","0","1","0","1","0","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","0","1","0","0"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","0","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","0","0","1","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","0","0","1","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","0","0","1"
"1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1"
"1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0"
"1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0"
"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","0","0"
"0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0"
"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0"
"0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0"
"0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0"
"0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0"
"0","0","1","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1"
"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1"
"0","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","0"
"1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","1","1","0","0","0","1","1","0","0","0"
"0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0"
"0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0"
"0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0"
"0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0"
"0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","0"
"1","1","0","0","0","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0"
"1","1","0","0","0","0","1","1","1","1","0","1","0","0","0","0","1","1","1","0","1","1","1","0","0","0","0","0"
"1","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","1","1","0","1","0","1","1","0","1","0","0"
"1","1","0","0","0","0","1","0","1","1","1","1","0","0","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1","1","0","0","0","0","1","0","1","1","0","1","0","1","0","1","1","0","0","0","1","0","1","1","0","0","0","0"
"1","1","0","0","0","0","1","0","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0"
"1","1","0","1","0","1","1","1","1","1","0","1","0","1","1","1","1","0","0","1","0","0","1","0","0","1","0","0"
"1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","0","1","1","0","0","0","0"
"1","1","0","0","0","0","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","0","1","0","0","1","0","0"
"1","1","0","0","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1"
"1","1","1","0","0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","1","1","1","0","1","0","0"
"1","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0","1","1","1","1","0","1","1","1","0","0","0","0"
"1","0","1","1","0","1","1","1","1","1","0","1","0","1","0","1","1","0","0","1","0","0","1","1","1","1","0","1"
